station_id,architecture,target_variable,ablation_group,mae,mae_baseline,delta_mae,n_features
KMIA,catboost,MaxT,Bias,0.9247117223779692,0.9594070108361732,-0.0346952884582038,44
KMIA,catboost,MaxT,Lags,0.9277001695190892,0.9594070108361732,-0.0317068413170837,42
KMIA,catboost,MaxT,Rolling,0.9669202145392812,0.9594070108361732,0.0075132037031081,36
KMIA,catboost,MaxT,NWP_atmosphere,1.0003147549882003,0.9594070108361732,0.0409077441520274,43
KMIA,catboost,MaxT,Physics,0.9998699067168044,0.9594070108361732,0.0404628958806313,41
KMIA,catboost,MaxT,Time,1.0088786177271558,0.9594070108361732,0.0494716068909827,44
KMIA,xgboost,MaxT,ECMWF,0.8740379536046391,0.8951580250157719,-0.0211200714111328,44
KMIA,xgboost,MaxT,Bias,0.8782292931480745,0.8951580250157719,-0.0169287318676973,44
KMIA,xgboost,MaxT,Lags,0.8811994231907667,0.8951580250157719,-0.0139586018250051,42
KMIA,xgboost,MaxT,Rolling,0.8707033511811653,0.8951580250157719,-0.0244546738346066,36
KMIA,xgboost,MaxT,NWP_atmosphere,0.9090331254807194,0.8951580250157719,0.0138751004649474,43
KMIA,xgboost,MaxT,Physics,0.8865854381460004,0.8951580250157719,-0.0085725868697714,41
KMIA,xgboost,MaxT,Time,0.887452167747295,0.8951580250157719,-0.0077058572684769,44
KMIA,lightgbm,MaxT,ECMWF,1.114849763223276,1.0885442836340025,0.0263054795892734,44
KMIA,lightgbm,MaxT,Bias,1.120736510122996,1.0885442836340025,0.0321922264889935,44
KMIA,lightgbm,MaxT,Lags,1.1269078694452146,1.0885442836340025,0.0383635858112121,42
KMIA,lightgbm,MaxT,Rolling,1.1007548267456284,1.0885442836340025,0.0122105431116259,36
KMIA,lightgbm,MaxT,NWP_atmosphere,1.0960097127801065,1.0885442836340025,0.0074654291461038,43
KMIA,lightgbm,MaxT,Physics,1.1139492161019038,1.0885442836340025,0.0254049324679013,41
KMIA,lightgbm,MaxT,Time,1.097063260730338,1.0885442836340025,0.0085189770963356,44
KMIA,linear,MaxT,ECMWF,0.818409054842181,0.830619219854616,-0.0122101650124349,44
KMIA,linear,MaxT,Bias,0.8208135156710058,0.830619219854616,-0.0098057041836101,44
KMIA,linear,MaxT,Lags,0.8294165705811004,0.830619219854616,-0.0012026492735155,42
KMIA,linear,MaxT,Rolling,0.8148503473834973,0.830619219854616,-0.0157688724711186,36
KMIA,linear,MaxT,NWP_atmosphere,0.8153282282416522,0.830619219854616,-0.0152909916129637,43
KMIA,linear,MaxT,Physics,0.8404430727882661,0.830619219854616,0.0098238529336501,41
KMIA,linear,MaxT,Time,0.8325115010634209,0.830619219854616,0.0018922812088049,44
KMIA,mlp,MaxT,ECMWF,0.8416800220369648,0.8446453409562972,-0.0029653189193323,44
KMIA,mlp,MaxT,Bias,0.9038625765201256,0.8446453409562972,0.0592172355638285,44
KMIA,mlp,MaxT,Lags,0.8446453409562972,0.8446453409562972,0.0,42
KMIA,mlp,MaxT,Rolling,0.8306550457214166,0.8446453409562972,-0.0139902952348806,36
KMIA,mlp,MaxT,NWP_atmosphere,0.8540327084769994,0.8446453409562972,0.0093873675207022,43
KMIA,mlp,MaxT,Physics,0.8420214520695336,0.8446453409562972,-0.0026238888867635,41
KMIA,mlp,MaxT,Time,0.844645340956315,0.8446453409562972,1.787459069646502e-14,44
KMIA,catboost,MinT,ECMWF,1.428759213901335,1.5290245362147232,-0.1002653223133882,44
KMIA,catboost,MinT,Bias,1.51713664131265,1.5290245362147232,-0.0118878949020733,44
KMIA,catboost,MinT,Lags,1.487409344709781,1.5290245362147232,-0.0416151915049423,42
KMIA,catboost,MinT,Rolling,1.5140204474341428,1.5290245362147232,-0.0150040887805804,36
KMIA,catboost,MinT,NWP_atmosphere,1.499088431279214,1.5290245362147232,-0.0299361049355091,43
KMIA,catboost,MinT,Physics,1.54170032592305,1.5290245362147232,0.0126757897083267,41
KMIA,catboost,MinT,Time,1.4229866698363107,1.5290245362147232,-0.1060378663784125,44
KMIA,xgboost,MinT,ECMWF,1.4122530337983528,1.443659807728455,-0.0314067739301022,44
KMIA,xgboost,MinT,Bias,1.437317434665376,1.443659807728455,-0.0063423730630789,44
KMIA,xgboost,MinT,Lags,1.4072446907516074,1.443659807728455,-0.0364151169768476,42
KMIA,xgboost,MinT,Rolling,1.4331197654251504,1.443659807728455,-0.0105400423033046,36
KMIA,xgboost,MinT,NWP_atmosphere,1.442271578628405,1.443659807728455,-0.0013882291000499,43
KMIA,xgboost,MinT,Physics,1.4048055463132605,1.443659807728455,-0.0388542614151945,41
KMIA,xgboost,MinT,Time,1.410694848119685,1.443659807728455,-0.0329649596087699,44
KMIA,lightgbm,MinT,ECMWF,1.7411255362353404,1.790078042433767,-0.0489525061984266,44
KMIA,lightgbm,MinT,Bias,1.7936093058116422,1.790078042433767,0.0035312633778752,44
KMIA,lightgbm,MinT,Lags,1.7617618868515328,1.790078042433767,-0.0283161555822342,42
KMIA,lightgbm,MinT,Rolling,1.8077058490825264,1.790078042433767,0.0176278066487591,36
KMIA,lightgbm,MinT,NWP_atmosphere,1.749425125346423,1.790078042433767,-0.0406529170873439,43
KMIA,lightgbm,MinT,Physics,1.7397210201291562,1.790078042433767,-0.0503570223046108,41
KMIA,lightgbm,MinT,Time,1.7445607406194608,1.790078042433767,-0.0455173018143062,44
KMIA,linear,MinT,ECMWF,1.1458469755749068,1.145846975574915,-8.215650382226158e-15,44
KMIA,linear,MinT,Bias,1.2634996551598183,1.145846975574915,0.1176526795849035,44
KMIA,linear,MinT,Lags,1.1487033318487485,1.145846975574915,0.0028563562738332,42
KMIA,linear,MinT,Rolling,1.1599818730192075,1.145846975574915,0.0141348974442927,36
KMIA,linear,MinT,NWP_atmosphere,1.2072806326398955,1.145846975574915,0.0614336570649807,43
KMIA,linear,MinT,Physics,1.139734467333704,1.145846975574915,-0.006112508241211,41
KMIA,linear,MinT,Time,1.139332283249278,1.145846975574915,-0.0065146923256369,44
KMIA,mlp,MinT,ECMWF,1.1526225596933002,1.1526225596933002,0.0,44
KMIA,mlp,MinT,Bias,1.2945209770351072,1.1526225596933002,0.1418984173418069,44
KMIA,mlp,MinT,Lags,1.1562723339677383,1.1526225596933002,0.0036497742744383,42
KMIA,mlp,MinT,Rolling,1.1450992281734014,1.1526225596933002,-0.0075233315198988,36
KMIA,mlp,MinT,NWP_atmosphere,1.2497932731017038,1.1526225596933002,0.0971707134084036,43
KMIA,mlp,MinT,Physics,1.151701553636595,1.1526225596933002,-0.0009210060567048,41
KMIA,mlp,MinT,Time,1.165337942602672,1.1526225596933002,0.0127153829093717,44
KHOU,catboost,MaxT,ECMWF,1.1479678347353228,1.11797746376497,0.0299903709703528,44
KHOU,catboost,MaxT,Bias,1.068233334468875,1.11797746376497,-0.0497441292960949,44
KHOU,catboost,MaxT,Lags,1.1131542242169925,1.11797746376497,-0.0048232395479774,42
KHOU,catboost,MaxT,Rolling,1.0983002741115606,1.11797746376497,-0.0196771896534093,36
KHOU,catboost,MaxT,NWP_atmosphere,1.1193797886764534,1.11797746376497,0.0014023249114833,43
KHOU,catboost,MaxT,Physics,1.1206013920495723,1.11797746376497,0.0026239282846025,41
KHOU,catboost,MaxT,Time,1.1518213861429518,1.11797746376497,0.0338439223779818,44
KHOU,xgboost,MaxT,ECMWF,1.0739528183388498,1.022709247285286,0.0512435710535639,44
KHOU,xgboost,MaxT,Bias,1.0206369720729052,1.022709247285286,-0.0020722752123807,44
KHOU,xgboost,MaxT,Lags,1.0622643664874862,1.022709247285286,0.0395551192022003,42
KHOU,xgboost,MaxT,Rolling,1.0512305403177715,1.022709247285286,0.0285212930324858,36
KHOU,xgboost,MaxT,NWP_atmosphere,1.043277369136304,1.022709247285286,0.020568121851018,43
KHOU,xgboost,MaxT,Physics,1.0731517150338772,1.022709247285286,0.0504424677485912,41
KHOU,xgboost,MaxT,Time,1.0097285414164046,1.022709247285286,-0.0129807058688813,44
KHOU,lightgbm,MaxT,ECMWF,1.1462575064152956,1.1788858449213666,-0.032628338506071,44
KHOU,lightgbm,MaxT,Bias,1.135923819657091,1.1788858449213666,-0.0429620252642755,44
KHOU,lightgbm,MaxT,Lags,1.1714456563216054,1.1788858449213666,-0.0074401885997612,42
KHOU,lightgbm,MaxT,Rolling,1.1558540004136468,1.1788858449213666,-0.0230318445077197,36
KHOU,lightgbm,MaxT,NWP_atmosphere,1.13237301619081,1.1788858449213666,-0.0465128287305565,43
KHOU,lightgbm,MaxT,Physics,1.169623159310181,1.1788858449213666,-0.0092626856111859,41
KHOU,lightgbm,MaxT,Time,1.1190733860655555,1.1788858449213666,-0.0598124588558111,44
KHOU,linear,MaxT,ECMWF,0.9236227590507304,0.923777252665773,-0.0001544936150427,44
KHOU,linear,MaxT,Bias,0.9489971262605528,0.923777252665773,0.0252198735947798,44
KHOU,linear,MaxT,Lags,0.9237069256180772,0.923777252665773,-7.032704769593945e-05,42
KHOU,linear,MaxT,Rolling,0.935770436011054,0.923777252665773,0.0119931833452808,36
KHOU,linear,MaxT,NWP_atmosphere,0.9261263058324156,0.923777252665773,0.0023490531666424,43
KHOU,linear,MaxT,Physics,0.9194859171659384,0.923777252665773,-0.0042913354998345,41
KHOU,linear,MaxT,Time,0.9270246022684404,0.923777252665773,0.0032473496026673,44
KHOU,mlp,MaxT,ECMWF,0.913388983199676,0.9248442247671516,-0.0114552415674756,44
KHOU,mlp,MaxT,Bias,0.9651320296092772,0.9248442247671516,0.0402878048421254,44
KHOU,mlp,MaxT,Lags,0.9196557658672586,0.9248442247671516,-0.005188458899893,42
KHOU,mlp,MaxT,Rolling,0.9317217792744112,0.9248442247671516,0.0068775545072594,36
KHOU,mlp,MaxT,NWP_atmosphere,0.9205329016165008,0.9248442247671516,-0.0043113231506508,43
KHOU,mlp,MaxT,Physics,0.9359116430371826,0.9248442247671516,0.0110674182700308,41
KHOU,mlp,MaxT,Time,0.9140467092362792,0.9248442247671516,-0.0107975155308724,44
KHOU,catboost,MinT,ECMWF,1.0496152467979507,1.078113240249063,-0.0284979934511122,44
KHOU,catboost,MinT,Bias,1.0653628316477313,1.078113240249063,-0.0127504086013316,44
KHOU,catboost,MinT,Lags,1.0609291402942211,1.078113240249063,-0.0171840999548418,42
KHOU,catboost,MinT,Rolling,1.077818932393834,1.078113240249063,-0.0002943078552288,36
KHOU,catboost,MinT,NWP_atmosphere,1.065391744191026,1.078113240249063,-0.012721496058037,43
KHOU,catboost,MinT,Physics,1.148098205789373,1.078113240249063,0.0699849655403099,41
KHOU,catboost,MinT,Time,1.1102469118011211,1.078113240249063,0.0321336715520583,44
KHOU,xgboost,MinT,ECMWF,1.008961399044611,1.0164954767817944,-0.0075340777371837,44
KHOU,xgboost,MinT,Bias,1.0119175362375985,1.0164954767817944,-0.0045779405441959,44
KHOU,xgboost,MinT,Lags,0.985162751864543,1.0164954767817944,-0.0313327249172513,42
KHOU,xgboost,MinT,Rolling,0.9947087617047066,1.0164954767817944,-0.0217867150770878,36
KHOU,xgboost,MinT,NWP_atmosphere,1.0165454898260335,1.0164954767817944,5.001304423912778e-05,43
KHOU,xgboost,MinT,Physics,1.0058899600948907,1.0164954767817944,-0.0106055166869036,41
KHOU,xgboost,MinT,Time,1.000359417062945,1.0164954767817944,-0.0161360597188493,44
KHOU,lightgbm,MinT,ECMWF,1.1652047472505942,1.162573934844536,0.0026308124060583,44
KHOU,lightgbm,MinT,Bias,1.1426724671620203,1.162573934844536,-0.0199014676825153,44
KHOU,lightgbm,MinT,Lags,1.1709509082467322,1.162573934844536,0.0083769734021963,42
KHOU,lightgbm,MinT,Rolling,1.1369358532608846,1.162573934844536,-0.0256380815836512,36
KHOU,lightgbm,MinT,NWP_atmosphere,1.1449569233162338,1.162573934844536,-0.017617011528302,43
KHOU,lightgbm,MinT,Physics,1.1373768153711952,1.162573934844536,-0.0251971194733406,41
KHOU,lightgbm,MinT,Time,1.1525286132583965,1.162573934844536,-0.0100453215861393,44
KHOU,linear,MinT,ECMWF,0.8887832690618332,0.8873480105319377,0.0014352585298955,44
KHOU,linear,MinT,Bias,0.9057549123658124,0.8873480105319377,0.0184069018338746,44
KHOU,linear,MinT,Lags,0.8855896624031149,0.8873480105319377,-0.0017583481288228,42
KHOU,linear,MinT,Rolling,0.8810761108444978,0.8873480105319377,-0.0062718996874399,36
KHOU,linear,MinT,NWP_atmosphere,0.896630894395862,0.8873480105319377,0.0092828838639242,43
KHOU,linear,MinT,Physics,0.8864143512082162,0.8873480105319377,-0.0009336593237214,41
KHOU,linear,MinT,Time,0.8868532625576896,0.8873480105319377,-0.000494747974248,44
KHOU,mlp,MinT,ECMWF,0.8790772544604813,0.8787856695224484,0.0002915849380329,44
KHOU,mlp,MinT,Bias,0.8952658297915537,0.8787856695224484,0.0164801602691052,44
KHOU,mlp,MinT,Lags,0.8787856695224482,0.8787856695224484,-2.220446049250313e-16,42
KHOU,mlp,MinT,Rolling,0.8780607780484483,0.8787856695224484,-0.0007248914740001,36
KHOU,mlp,MinT,NWP_atmosphere,0.8862546455193989,0.8787856695224484,0.0074689759969505,43
KHOU,mlp,MinT,Physics,0.8861073885352511,0.8787856695224484,0.0073217190128026,41
KHOU,mlp,MinT,Time,0.8876795428891313,0.8787856695224484,0.0088938733666829,44
KMSY,catboost,MaxT,ECMWF,1.1426572839218645,1.2053098660717807,-0.0626525821499164,44
KMSY,catboost,MaxT,Bias,1.170467169298463,1.2053098660717807,-0.0348426967733177,44
KMSY,catboost,MaxT,Lags,1.1713763130207868,1.2053098660717807,-0.0339335530509938,42
KMSY,catboost,MaxT,Rolling,1.1010267729041512,1.2053098660717807,-0.1042830931676295,36
KMSY,catboost,MaxT,NWP_atmosphere,1.1429841833188992,1.2053098660717807,-0.0623256827528815,43
KMSY,catboost,MaxT,Physics,1.0823884650837208,1.2053098660717807,-0.1229214009880599,41
KMSY,catboost,MaxT,Time,1.2088586219405295,1.2053098660717807,0.0035487558687488,44
KMSY,xgboost,MaxT,ECMWF,1.0417387126821331,1.0253748260768114,0.0163638866053217,44
KMSY,xgboost,MaxT,Bias,1.0901026092799364,1.0253748260768114,0.064727783203125,44
KMSY,xgboost,MaxT,Lags,1.044279588007294,1.0253748260768114,0.0189047619304825,42
KMSY,xgboost,MaxT,Rolling,1.02354961158955,1.0253748260768114,-0.0018252144872614,36
KMSY,xgboost,MaxT,NWP_atmosphere,1.0629839770561826,1.0253748260768114,0.0376091509793712,43
KMSY,xgboost,MaxT,Physics,1.0195401959714636,1.0253748260768114,-0.0058346301053477,41
KMSY,xgboost,MaxT,Time,1.0358948327798758,1.0253748260768114,0.0105200067030644,44
KMSY,lightgbm,MaxT,ECMWF,1.1705905540130206,1.203702585782935,-0.0331120317699147,44
KMSY,lightgbm,MaxT,Bias,1.2534507073853591,1.203702585782935,0.0497481216024238,44
KMSY,lightgbm,MaxT,Lags,1.1950910517132354,1.203702585782935,-0.0086115340696999,42
KMSY,lightgbm,MaxT,Rolling,1.1665090757410417,1.203702585782935,-0.0371935100418936,36
KMSY,lightgbm,MaxT,NWP_atmosphere,1.1642524340987968,1.203702585782935,-0.0394501516841385,43
KMSY,lightgbm,MaxT,Physics,1.1977378648197434,1.203702585782935,-0.0059647209631918,41
KMSY,lightgbm,MaxT,Time,1.169003913566104,1.203702585782935,-0.0346986722168312,44
KMSY,linear,MaxT,ECMWF,0.9117621844039332,0.9235799768673122,-0.0118177924633791,44
KMSY,linear,MaxT,Bias,0.9916796386640508,0.9235799768673122,0.0680996617967386,44
KMSY,linear,MaxT,Lags,0.9235799768673124,0.9235799768673122,1.1102230246251563e-16,42
KMSY,linear,MaxT,Rolling,0.8883416053835012,0.9235799768673122,-0.035238371483811,36
KMSY,linear,MaxT,NWP_atmosphere,0.9285742029588604,0.9235799768673122,0.0049942260915483,43
KMSY,linear,MaxT,Physics,0.9235527736843676,0.9235799768673122,-2.7203182944579577e-05,41
KMSY,linear,MaxT,Time,0.9190223554612637,0.9235799768673122,-0.0045576214060486,44
KMSY,mlp,MaxT,ECMWF,0.9400329874895482,0.9448723942993748,-0.0048394068098266,44
KMSY,mlp,MaxT,Bias,0.9976654413031792,0.9448723942993748,0.0527930470038043,44
KMSY,mlp,MaxT,Lags,0.9448723942993744,0.9448723942993748,-3.3306690738754696e-16,42
KMSY,mlp,MaxT,Rolling,0.9472571446592573,0.9448723942993748,0.0023847503598823,36
KMSY,mlp,MaxT,NWP_atmosphere,0.942398017027022,0.9448723942993748,-0.0024743772723528,43
KMSY,mlp,MaxT,Physics,0.9448723942993592,0.9448723942993748,-1.5654144647214707e-14,41
KMSY,mlp,MaxT,Time,0.94988947842109,0.9448723942993748,0.0050170841217151,44
KMSY,catboost,MinT,ECMWF,1.324643686714776,1.3878454709108992,-0.0632017841961232,44
KMSY,catboost,MinT,Bias,1.354362435726118,1.3878454709108992,-0.0334830351847812,44
KMSY,catboost,MinT,Lags,1.3122082661243917,1.3878454709108992,-0.0756372047865074,42
KMSY,catboost,MinT,Rolling,1.305256874973616,1.3878454709108992,-0.0825885959372831,36
KMSY,catboost,MinT,NWP_atmosphere,1.418526554811843,1.3878454709108992,0.0306810839009439,43
KMSY,catboost,MinT,Physics,1.356739302934163,1.3878454709108992,-0.0311061679767361,41
KMSY,catboost,MinT,Time,1.371083428069356,1.3878454709108992,-0.0167620428415431,44
KMSY,xgboost,MinT,ECMWF,1.319210094688213,1.407642161951656,-0.0884320672634428,44
KMSY,xgboost,MinT,Bias,1.350666113659344,1.407642161951656,-0.056976048292312,44
KMSY,xgboost,MinT,Lags,1.3186684920724514,1.407642161951656,-0.0889736698792045,42
KMSY,xgboost,MinT,Rolling,1.3284191705484305,1.407642161951656,-0.0792229914032254,36
KMSY,xgboost,MinT,NWP_atmosphere,1.410552978515625,1.407642161951656,0.002910816563969,43
KMSY,xgboost,MinT,Physics,1.3773464186001667,1.407642161951656,-0.0302957433514892,41
KMSY,xgboost,MinT,Time,1.3388054349781138,1.407642161951656,-0.0688367269735421,44
KMSY,lightgbm,MinT,ECMWF,1.492917458689627,1.5009480504697603,-0.0080305917801333,44
KMSY,lightgbm,MinT,Bias,1.554713571010519,1.5009480504697603,0.053765520540759,44
KMSY,lightgbm,MinT,Lags,1.535542601879708,1.5009480504697603,0.0345945514099477,42
KMSY,lightgbm,MinT,Rolling,1.4870194013972222,1.5009480504697603,-0.0139286490725381,36
KMSY,lightgbm,MinT,NWP_atmosphere,1.533065411358064,1.5009480504697603,0.0321173608883036,43
KMSY,lightgbm,MinT,Physics,1.5096601274098431,1.5009480504697603,0.0087120769400828,41
KMSY,lightgbm,MinT,Time,1.5023766182698448,1.5009480504697603,0.0014285678000844,44
KMSY,linear,MinT,ECMWF,1.2002583803756937,1.19622981311002,0.0040285672656736,44
KMSY,linear,MinT,Bias,1.2242874679448066,1.19622981311002,0.0280576548347866,44
KMSY,linear,MinT,Lags,1.192733847192064,1.19622981311002,-0.003495965917956,42
KMSY,linear,MinT,Rolling,1.215328477938248,1.19622981311002,0.019098664828228,36
KMSY,linear,MinT,NWP_atmosphere,1.1883647942619004,1.19622981311002,-0.0078650188481195,43
KMSY,linear,MinT,Physics,1.1655009942621837,1.19622981311002,-0.0307288188478362,41
KMSY,linear,MinT,Time,1.2039917817436636,1.19622981311002,0.0077619686336436,44
KMSY,mlp,MinT,ECMWF,1.189200821273394,1.1831124782175,0.006088343055894,44
KMSY,mlp,MinT,Bias,1.2519586308018762,1.1831124782175,0.0688461525843762,44
KMSY,mlp,MinT,Lags,1.1831124782175342,1.1831124782175,3.419486915845482e-14,42
KMSY,mlp,MinT,Rolling,1.1964574655716418,1.1831124782175,0.0133449873541418,36
KMSY,mlp,MinT,NWP_atmosphere,1.198293228220048,1.1831124782175,0.015180750002548,43
KMSY,mlp,MinT,Physics,1.1818319722023312,1.1831124782175,-0.0012805060151688,41
KMSY,mlp,MinT,Time,1.1842443484655998,1.1831124782175,0.0011318702480997,44
KDFW,catboost,MaxT,ECMWF,1.0479736124901609,1.0422688103752082,0.0057048021149526,44
KDFW,catboost,MaxT,Bias,1.123365090910914,1.0422688103752082,0.0810962805357058,44
KDFW,catboost,MaxT,Lags,1.0037960805301107,1.0422688103752082,-0.0384727298450975,42
KDFW,catboost,MaxT,Rolling,0.956473273334392,1.0422688103752082,-0.0857955370408161,36
KDFW,catboost,MaxT,NWP_atmosphere,1.0442387617905764,1.0422688103752082,0.0019699514153681,43
KDFW,catboost,MaxT,Physics,0.956971530906611,1.0422688103752082,-0.0852972794685972,41
KDFW,catboost,MaxT,Time,1.095429233468768,1.0422688103752082,0.0531604230935598,44
KDFW,xgboost,MaxT,ECMWF,0.8615403977115598,0.8584703766139208,0.0030700210976389,44
KDFW,xgboost,MaxT,Bias,0.9722790169504892,0.8584703766139208,0.1138086403365683,44
KDFW,xgboost,MaxT,Lags,0.9346258281606488,0.8584703766139208,0.076155451546728,42
KDFW,xgboost,MaxT,Rolling,0.8399757452770672,0.8584703766139208,-0.0184946313368535,36
KDFW,xgboost,MaxT,NWP_atmosphere,0.9155104561189634,0.8584703766139208,0.0570400795050426,43
KDFW,xgboost,MaxT,Physics,0.9011018297313588,0.8584703766139208,0.0426314531174381,41
KDFW,xgboost,MaxT,Time,0.9172513506053824,0.8584703766139208,0.0587809739914615,44
KDFW,lightgbm,MaxT,ECMWF,1.035175266569935,1.080624409995237,-0.0454491434253017,44
KDFW,lightgbm,MaxT,Bias,1.1385916480754212,1.080624409995237,0.0579672380801845,44
KDFW,lightgbm,MaxT,Lags,1.0572868062140566,1.080624409995237,-0.0233376037811801,42
KDFW,lightgbm,MaxT,Rolling,1.0048213683644078,1.080624409995237,-0.0758030416308288,36
KDFW,lightgbm,MaxT,NWP_atmosphere,1.037483056029305,1.080624409995237,-0.0431413539659319,43
KDFW,lightgbm,MaxT,Physics,1.0322892947652522,1.080624409995237,-0.0483351152299844,41
KDFW,lightgbm,MaxT,Time,1.054013298156623,1.080624409995237,-0.0266111118386136,44
KDFW,linear,MaxT,ECMWF,0.7582027619212914,0.7581235119736497,7.924994764174631e-05,44
KDFW,linear,MaxT,Bias,0.7587530026774453,0.7581235119736497,0.0006294907037955,44
KDFW,linear,MaxT,Lags,0.7577305034143821,0.7581235119736497,-0.0003930085592676,42
KDFW,linear,MaxT,Rolling,0.7447641136689034,0.7581235119736497,-0.0133593983047463,36
KDFW,linear,MaxT,NWP_atmosphere,0.772627011830314,0.7581235119736497,0.0145034998566643,43
KDFW,linear,MaxT,Physics,0.7862235011089096,0.7581235119736497,0.0280999891352599,41
KDFW,linear,MaxT,Time,0.7581235119736475,0.7581235119736497,-2.220446049250313e-15,44
KDFW,mlp,MaxT,ECMWF,0.7675264432207103,0.7613038479180875,0.0062225953026228,44
KDFW,mlp,MaxT,Bias,0.7820496430858305,0.7613038479180875,0.0207457951677429,44
KDFW,mlp,MaxT,Lags,0.7613038479180467,0.7613038479180875,-4.0745185003743245e-14,42
KDFW,mlp,MaxT,Rolling,0.7642748414866838,0.7613038479180875,0.0029709935685963,36
KDFW,mlp,MaxT,NWP_atmosphere,0.7619095616756651,0.7613038479180875,0.0006057137575776,43
KDFW,mlp,MaxT,Physics,0.7618275568872962,0.7613038479180875,0.0005237089692087,41
KDFW,mlp,MaxT,Time,0.7676791731092708,0.7613038479180875,0.0063753251911833,44
KDFW,catboost,MinT,ECMWF,1.0414101990860851,1.0614728279613734,-0.020062628875288,44
KDFW,catboost,MinT,Bias,1.103902600097583,1.0614728279613734,0.0424297721362094,44
KDFW,catboost,MinT,Lags,1.1454744788667846,1.0614728279613734,0.0840016509054111,42
KDFW,catboost,MinT,Rolling,1.0344664592169377,1.0614728279613734,-0.0270063687444357,36
KDFW,catboost,MinT,NWP_atmosphere,1.0119527122847725,1.0614728279613734,-0.0495201156766009,43
KDFW,catboost,MinT,Physics,1.044104426875656,1.0614728279613734,-0.0173684010857173,41
KDFW,catboost,MinT,Time,1.106834244540476,1.0614728279613734,0.0453614165791025,44
KDFW,xgboost,MinT,ECMWF,1.026261325431081,1.083019163756244,-0.0567578383251627,44
KDFW,xgboost,MinT,Bias,1.164720079540151,1.083019163756244,0.0817009157839074,44
KDFW,xgboost,MinT,Lags,1.0683153540687222,1.083019163756244,-0.0147038096875216,42
KDFW,xgboost,MinT,Rolling,1.0787217764727837,1.083019163756244,-0.0042973872834601,36
KDFW,xgboost,MinT,NWP_atmosphere,1.0887175830064622,1.083019163756244,0.0056984192502183,43
KDFW,xgboost,MinT,Physics,1.0763624748297498,1.083019163756244,-0.006656688926494,41
KDFW,xgboost,MinT,Time,1.040423507184054,1.083019163756244,-0.0425956565721898,44
KDFW,lightgbm,MinT,ECMWF,1.1686621089015887,1.1428762707797306,0.025785838121858,44
KDFW,lightgbm,MinT,Bias,1.235785259364209,1.1428762707797306,0.0929089885844782,44
KDFW,lightgbm,MinT,Lags,1.1243082184364164,1.1428762707797306,-0.0185680523433142,42
KDFW,lightgbm,MinT,Rolling,1.1482479401811592,1.1428762707797306,0.0053716694014285,36
KDFW,lightgbm,MinT,NWP_atmosphere,1.1711120144509832,1.1428762707797306,0.0282357436712525,43
KDFW,lightgbm,MinT,Physics,1.1681195461464386,1.1428762707797306,0.025243275366708,41
KDFW,lightgbm,MinT,Time,1.1514274805420448,1.1428762707797306,0.0085512097623141,44
KDFW,linear,MinT,ECMWF,0.9111532106604576,0.9093568180877528,0.0017963925727048,44
KDFW,linear,MinT,Bias,0.9642949891713386,0.9093568180877528,0.0549381710835856,44
KDFW,linear,MinT,Lags,0.909206752898554,0.9093568180877528,-0.0001500651891988,42
KDFW,linear,MinT,Rolling,0.9095104461812006,0.9093568180877528,0.0001536280934476,36
KDFW,linear,MinT,NWP_atmosphere,0.9368258046584595,0.9093568180877528,0.0274689865707067,43
KDFW,linear,MinT,Physics,0.9120168365250976,0.9093568180877528,0.0026600184373447,41
KDFW,linear,MinT,Time,0.9129811370848387,0.9093568180877528,0.0036243189970859,44
KDFW,mlp,MinT,ECMWF,0.9065045536816356,0.908015352829732,-0.0015107991480962,44
KDFW,mlp,MinT,Bias,0.9622062759435298,0.908015352829732,0.0541909231137978,44
KDFW,mlp,MinT,Lags,0.9114627924206876,0.908015352829732,0.0034474395909557,42
KDFW,mlp,MinT,Rolling,0.914465036285374,0.908015352829732,0.0064496834556421,36
KDFW,mlp,MinT,NWP_atmosphere,0.9312402416735368,0.908015352829732,0.0232248888438048,43
KDFW,mlp,MinT,Physics,0.9151705681716416,0.908015352829732,0.0071552153419095,41
KDFW,mlp,MinT,Time,0.9042482376963722,0.908015352829732,-0.0037671151333598,44
KDAL,catboost,MaxT,ECMWF,1.1078091624536772,0.994362590993388,0.1134465714602891,44
KDAL,catboost,MaxT,Bias,1.0675947273030748,0.994362590993388,0.0732321363096867,44
KDAL,catboost,MaxT,Lags,1.0191161241533395,0.994362590993388,0.0247535331599516,42
KDAL,catboost,MaxT,Rolling,1.0059048338959435,0.994362590993388,0.0115422429025554,36
KDAL,catboost,MaxT,NWP_atmosphere,1.1174624971244926,0.994362590993388,0.1230999061311045,43
KDAL,catboost,MaxT,Physics,1.063844543891168,0.994362590993388,0.0694819528977798,41
KDAL,catboost,MaxT,Time,1.0732811399565214,0.994362590993388,0.0789185489631333,44
KDAL,xgboost,MaxT,ECMWF,0.949734080154284,0.9193055060057512,0.0304285741485326,44
KDAL,xgboost,MaxT,Bias,0.93839367723043,0.9193055060057512,0.0190881712246785,44
KDAL,xgboost,MaxT,Lags,0.9372880648722692,0.9193055060057512,0.0179825588665177,42
KDAL,xgboost,MaxT,Rolling,0.9263546867708188,0.9193055060057512,0.0070491807650675,36
KDAL,xgboost,MaxT,NWP_atmosphere,0.9202160286692392,0.9193055060057512,0.0009105226634877,43
